run_id,timestamp_utc,raw,template,variables,parsed,var_count
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.337147+00:00,MachineConstants.noNamespaceSchemaLocation = http://www.metrovision.com/schema/MachineConstants/v2.0,<XML_ATTR_LINE>,"{""XML_ATTR_LINE"": ""MachineConstants.noNamespaceSchemaLocation = http://www.metrovision.com/schema/MachineConstants/v2.0""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.337147+00:00,<ToolID>EQP_MV_001</ToolID>,<ToolID><EQP_ID></ToolID>,"{""EQP_ID"": ""EQP_MV_001""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.337147+00:00,<Vendor>MetroVision Analytics</Vendor>,<Vendor><DESCRIPTION> <DESCRIPTION></Vendor>,"{""DESCRIPTION"": ""Analytics""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.404684+00:00,<ProcessType>Optical_CD_SEM_Metrology</ProcessType>,<ProcessType><PROCESS_TYPE></ProcessType>,"{""PROCESS_TYPE"": ""Optical_CD_SEM_Metrology""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.404684+00:00,<SoftwareRelease>6.5.2</SoftwareRelease>,<SoftwareRelease><FLOAT>.<INTEGER_VALUE></SoftwareRelease>,"{""FLOAT"": ""6"", ""INTEGER_VALUE"": ""5.2""}",1,2
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.404684+00:00,<NetworkAddress>NET_MV_001</NetworkAddress>,<NetworkAddress><NET_ID></NetworkAddress>,"{""NET_ID"": ""NET_MV_001""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.467164+00:00,<ExpirationDate>2027-12-31</ExpirationDate>,<ExpirationDate><DATE></ExpirationDate>,"{""DATE"": ""2027-12-31""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.467164+00:00,<CreatedBy>CREATOR_MV_001</CreatedBy>,<CreatedBy><CREATOR_ID></CreatedBy>,"{""CREATOR_ID"": ""CREATOR_MV_001""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.467164+00:00,<CreateTime>2026-02-18T12:00:00+00:00</CreateTime>,<CreateTime><ISO_TS></CreateTime>,"{""ISO_TS"": ""2026-02-18T12:00:00+00:00""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.530545+00:00,<DocumentType>MachineConstants</DocumentType>,<DocumentType><DOCUMENT_TYPE></DocumentType>,"{""DOCUMENT_TYPE"": ""MachineConstants""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.530545+00:00,<DocumentTypeVersion>v2.0</DocumentTypeVersion>,<DocumentTypeVersion><DESCRIPTION><FLOAT></DocumentTypeVersion>,"{""DESCRIPTION"": ""v"", ""FLOAT"": ""2.0""}",1,2
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.530545+00:00,<Name>NAME_0001</Name>,<Name><NAME_TOKEN></Name>,"{""NAME_TOKEN"": ""NAME_0001""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.595248+00:00,<ConstantID>MV_EC_001</ConstantID>,<ConstantID><EC_ID></ConstantID>,"{""EC_ID"": ""MV_EC_001""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.595248+00:00,<Units>nm</Units>,<Units><DESCRIPTION></Units>,"{""DESCRIPTION"": ""nm""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.595248+00:00,<DataType>Float</DataType>,<DataType><DESCRIPTION></DataType>,"{""DESCRIPTION"": ""Float""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.655188+00:00,<Value>0.1</Value>,<Value><FLOAT></Value>,"{""FLOAT"": ""0.1""}",1,1
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.655188+00:00,<Description>XY Stage Precision (3-sigma)</Description>,<Description><DESCRIPTION> <DESCRIPTION> <DESCRIPTION> (<INTEGER_VALUE>-<DESCRIPTION>)</Description>,"{""DESCRIPTION"": ""sigma"", ""INTEGER_VALUE"": ""3""}",1,2
run_vendor9_metrovision_machine_constants_20260521T053732_46,2026-05-21T05:38:05.655188+00:00,<Name>NAME_0002</Name>,<Name><NAME_TOKEN></Name>,"{""NAME_TOKEN"": ""NAME_0002""}",1,1
