run_id,timestamp_utc,raw,template,variables,parsed,var_count
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<MachineConstants>,<MachineConstants>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Header>,<Header>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<ToolID>EQP_MV_001</ToolID>,<ToolID><EQP_ID></ToolID>,"{""EQP_ID"": ""EQP_MV_001""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Vendor>MetroVision Analytics</Vendor>,<Vendor>MetroVision Analytics</Vendor>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<ProcessType>Optical_CD_SEM_Metrology</ProcessType>,<ProcessType>Optical_<FAB_TOKEN>etrology</ProcessType>,"{""FAB_TOKEN"": ""CD_SEM_M""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<SoftwareRelease>6.5.2</SoftwareRelease>,<SoftwareRelease><FLOAT>.2</SoftwareRelease>,"{""FLOAT"": ""6.5""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<NetworkAddress>NET_MV_001</NetworkAddress>,<NetworkAddress><NET_ID></NetworkAddress>,"{""NET_ID"": ""NET_MV_001""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<ExpirationDate>2027-12-31</ExpirationDate>,<ExpirationDate><DATE></ExpirationDate>,"{""DATE"": ""2027-12-31""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<CreatedBy>CREATOR_MV_001</CreatedBy>,<CreatedBy><CREATOR_ID></CreatedBy>,"{""CREATOR_ID"": ""CREATOR_MV_001""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<CreateTime>2026-02-18T12:00:00+00:00</CreateTime>,<CreateTime><ISO_TS></CreateTime>,"{""ISO_TS"": ""2026-02-18T12:00:00+00:00""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<DocumentType>MachineConstants</DocumentType>,<DocumentType>MachineConstants</DocumentType>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<DocumentTypeVersion>v2.0</DocumentTypeVersion>,<DocumentTypeVersion>v<FLOAT></DocumentTypeVersion>,"{""FLOAT"": ""2.0""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<EquipmentConstants>,<EquipmentConstants>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Constant>,<Constant>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Name>NAME_0001</Name>,<Name><NAME_TOKEN></Name>,"{""NAME_TOKEN"": ""NAME_0001""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<ConstantID>MV_EC_001</ConstantID>,<ConstantID><EC_ID></ConstantID>,"{""EC_ID"": ""MV_EC_001""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Units>nm</Units>,<Units>nm</Units>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<DataType>Float</DataType>,<DataType>Float</DataType>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Value>0.1</Value>,<Value><FLOAT></Value>,"{""FLOAT"": ""0.1""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Description>XY Stage Precision (3-sigma)</Description>,<Description>XY Stage Precision (3-sigma)</Description>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Name>NAME_0002</Name>,<Name><NAME_TOKEN></Name>,"{""NAME_TOKEN"": ""NAME_0002""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<ConstantID>MV_EC_002</ConstantID>,<ConstantID><EC_ID></ConstantID>,"{""EC_ID"": ""MV_EC_002""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Value>0.3</Value>,<Value><FLOAT></Value>,"{""FLOAT"": ""0.3""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Description>CD Measurement Accuracy (3-sigma)</Description>,<Description>CD Measurement Accuracy (3-sigma)</Description>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Name>NAME_0003</Name>,<Name><NAME_TOKEN></Name>,"{""NAME_TOKEN"": ""NAME_0003""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<ConstantID>MV_EC_003</ConstantID>,<ConstantID><EC_ID></ConstantID>,"{""EC_ID"": ""MV_EC_003""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Value>193.0</Value>,<Value><FLOAT></Value>,"{""FLOAT"": ""193.0""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Description>Measurement Wavelength</Description>,<Description>Measurement Wavelength</Description>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Name>NAME_0004</Name>,<Name><NAME_TOKEN></Name>,"{""NAME_TOKEN"": ""NAME_0004""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<ConstantID>MV_EC_004</ConstantID>,<ConstantID><EC_ID></ConstantID>,"{""EC_ID"": ""MV_EC_004""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Units>None</Units>,<Units>None</Units>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Value>0.70</Value>,<Value><FLOAT></Value>,"{""FLOAT"": ""0.70""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Description>Numerical Aperture</Description>,<Description>Numerical Aperture</Description>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Name>NAME_0005</Name>,<Name><NAME_TOKEN></Name>,"{""NAME_TOKEN"": ""NAME_0005""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<ConstantID>MV_EC_005</ConstantID>,<ConstantID><EC_ID></ConstantID>,"{""EC_ID"": ""MV_EC_005""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Units>wafers/hr</Units>,<Units>wafers/hr</Units>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Value>120.0</Value>,<Value><FLOAT></Value>,"{""FLOAT"": ""120.0""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Description>Throughput Maximum</Description>,<Description>Throughput Maximum</Description>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Name>NAME_0006</Name>,<Name><NAME_TOKEN></Name>,"{""NAME_TOKEN"": ""NAME_0006""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<ConstantID>MV_EC_006</ConstantID>,<ConstantID><EC_ID></ConstantID>,"{""EC_ID"": ""MV_EC_006""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Units>sites/wafer</Units>,<Units>sites/wafer</Units>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<DataType>Integer</DataType>,<DataType>Integer</DataType>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Value>9</Value>,<Value><*></Value>,"{""*"": ""9""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Description>Default Site Count OCD</Description>,<Description>Default Site Count OCD</Description>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Name>NAME_0007</Name>,<Name><NAME_TOKEN></Name>,"{""NAME_TOKEN"": ""NAME_0007""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<ConstantID>MV_EC_007</ConstantID>,<ConstantID><EC_ID></ConstantID>,"{""EC_ID"": ""MV_EC_007""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Value>0.05</Value>,<Value><FLOAT></Value>,"{""FLOAT"": ""0.05""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Description>Film Thickness Repeatability</Description>,<Description>Film Thickness Repeatability</Description>,{},0,0
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<Name>NAME_0008</Name>,<Name><NAME_TOKEN></Name>,"{""NAME_TOKEN"": ""NAME_0008""}",1,1
run_vendor9_metrovision_machine_constants_20260521T042136_42,2026-05-21T04:21:36.795623+00:00,<ConstantID>MV_EC_008</ConstantID>,<ConstantID><EC_ID></ConstantID>,"{""EC_ID"": ""MV_EC_008""}",1,1
