run_id,timestamp_utc,raw,template,variables,parsed,var_count
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,# ============================================================,# ============================================================,{},0,0
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,# Machine Constants File - IonBeam Technologies,# Machine Constants File - IonBeam Technologies,{},0,0
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,# ToolID       : EQP_IB_001,# ToolID : <EQP_ID>,"{""var_0"": ""<EQP_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,# ProcessType  : Ion Implantation,# ProcessType : Ion Implantation,{},0,0
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,# Vendor       : IonBeam Technologies Inc.,# Vendor : IonBeam Technologies Inc.,{},0,0
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,# SW_Version   : VER_IB_5.0.2,# <FAB_TOKEN>ersion : <VERSION>,"{""var_0"": ""<FAB_TOKEN>"", ""var_1"": ""<VERSION>""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,# Network      : NET_IB_001,# Network : <NET_ID>,"{""var_0"": ""<NET_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,# Expiration   : 2027-06-30,# Expiration : <DATE>,"{""var_0"": ""<DATE>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,# Generated    : 2026-02-18T09:00:00Z,# Generated : <ISO_TS>,"{""var_0"": ""<ISO_TS>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,[TOOL_INFO],[<FAB_TOKEN>],"{""FAB_TOKEN"": ""TOOL_INFO""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,TOOL_ID              = EQP_IB_001,<FAB_TOKEN> = <EQP_ID>,"{""FAB_TOKEN"": ""TOOL_ID             "", ""EQP_ID"": ""EQP_IB_001""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,TOOL_TYPE            = Medium_Current_Implanter,<FAB_TOKEN> = Medium_Current_Implanter,"{""FAB_TOKEN"": ""TOOL_TYPE           ""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,BEAM_LINE_ID         = BL_001,<FAB_TOKEN> = <*>,"{""FAB_TOKEN"": ""BEAM_LINE_ID        "", ""*"": ""BL_001""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,MANUFACTURER_ID      = MFGR_IB_001,MANUFA<FAB_TOKEN> = <FAB_ID>,"{""FAB_TOKEN"": ""CTURER_ID     "", ""FAB_ID"": ""MFGR_IB_001""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,[EQUIPMENT_CONSTANTS],[EQU<FAB_TOKEN>],"{""FAB_TOKEN"": ""IPMENT_CONSTANTS""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_001_NAME       = NAME_0001,<*> = <*>,"{""*"": ""NAME_0001""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_001_CONST_ID   = 31920001,<*> = <*>,"{""*"": ""31920001""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_001_UNITS      = keV,<FAB_ID>_UNITS = keV,"{""var_0"": ""<FAB_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_001_DATATYPE   = Float,<FAB_ID>_DATATYPE = Float,"{""var_0"": ""<FAB_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_001_VALUE      = 60.0,<*> = <*>,"{""*"": ""60.0""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_001_DESC       = Beam Energy Maximum,<FAB_ID>_DESC = Beam Energy Maximum,"{""var_0"": ""<FAB_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_002_NAME       = NAME_0002,<*> = <*>,"{""*"": ""NAME_0002""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_002_CONST_ID   = 31920002,<*> = <*>,"{""*"": ""31920002""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_002_UNITS      = mA,<FAB_ID>_UNITS = mA,"{""var_0"": ""<FAB_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_002_DATATYPE   = Float,<FAB_ID>_DATATYPE = Float,"{""var_0"": ""<FAB_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_002_VALUE      = 20.0,<*> = <*>,"{""*"": ""20.0""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_002_DESC       = Beam Current Maximum,<FAB_ID>_DESC = Beam <*> Maximum,"{""var_0"": ""<FAB_ID>"", ""var_1"": ""<*>""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_003_NAME       = NAME_0003,<*> = <*>,"{""*"": ""NAME_0003""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_003_CONST_ID   = 31920003,<*> = <*>,"{""*"": ""31920003""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_003_UNITS      = atoms/cm2,<FAB_ID>_UNITS = atoms/cm2,"{""var_0"": ""<FAB_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_003_DATATYPE   = Float,<FAB_ID>_DATATYPE = Float,"{""var_0"": ""<FAB_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T044848_42,2026-05-21T04:48:48.200948+00:00,EC_IB_003_VALUE      = 1.0e16,<*> = <*>,"{""*"": ""1.0e16""}",1,1
