run_id,timestamp_utc,raw,template,variables,parsed,var_count
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Recipe>,<Recipe>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Header>,<Header>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<RecipeID>RCP_MV_001</RecipeID>,<RecipeID><RECIPE_ID></RecipeID>,"{""RECIPE_ID"": ""RCP_MV_001""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<RecipeName>CD_OCD_M1_POLY_MEASURE_v3</RecipeName>,<RecipeName><FAB_TOKEN>v3</RecipeName>,"{""FAB_TOKEN"": ""CD_OCD_M1_POLY_MEASURE_""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<MachineID>EQP_MV_001</MachineID>,<MachineID><EQP_ID></MachineID>,"{""EQP_ID"": ""EQP_MV_001""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<MachineCustomerName>CUST_MV_001</MachineCustomerName>,<MachineCustomerName><CUST_ID></MachineCustomerName>,"{""CUST_ID"": ""CUST_MV_001""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<MachineType>MTYPE_OCD_001</MachineType>,<MachineType><MTYPE_ID></MachineType>,"{""MTYPE_ID"": ""MTYPE_OCD_001""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<SoftwareRelease>6.5.2</SoftwareRelease>,<SoftwareRelease><FLOAT>.2</SoftwareRelease>,"{""FLOAT"": ""6.5""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<CreatedBy>CREATOR_MV_001</CreatedBy>,<CreatedBy><CREATOR_ID></CreatedBy>,"{""CREATOR_ID"": ""CREATOR_MV_001""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<CreateTime>2026-01-10T00:00:00+00:00</CreateTime>,<CreateTime><ISO_TS></CreateTime>,"{""ISO_TS"": ""2026-01-10T00:00:00+00:00""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<DocumentID>DOC_MV_001</DocumentID>,<DocumentID><DOC_ID></DocumentID>,"{""DOC_ID"": ""DOC_MV_001""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<DocumentType>Recipe</DocumentType>,<DocumentType>Recipe</DocumentType>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<DocumentTypeVersion>v2.0</DocumentTypeVersion>,<DocumentTypeVersion>v<FLOAT></DocumentTypeVersion>,"{""FLOAT"": ""2.0""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<ApprovedBy>CREATOR_MV_002</ApprovedBy>,<ApprovedBy><CREATOR_ID></ApprovedBy>,"{""CREATOR_ID"": ""CREATOR_MV_002""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<ExpirationTime>2027-01-10T00:00:00+00:00</ExpirationTime>,<ExpirationTime><ISO_TS></ExpirationTime>,"{""ISO_TS"": ""2027-01-10T00:00:00+00:00""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<TargetMachineID>EQP_MV_001</TargetMachineID>,<TargetMachineID><EQP_ID></TargetMachineID>,"{""EQP_ID"": ""EQP_MV_001""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<TargetMachineCustomerName>CUST_MV_001</TargetMachineCustomerName>,<TargetMachineCustomerName><CUST_ID></TargetMachineCustomerName>,"{""CUST_ID"": ""CUST_MV_001""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<MeasurementSites>,<MeasurementSites>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Site>,<Site>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<X_mm>0.0</X_mm>,<X_mm><FLOAT></X_mm>,"{""FLOAT"": ""0.0""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Y_mm>0.0</Y_mm>,<Y_mm><FLOAT></Y_mm>,"{""FLOAT"": ""0.0""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Name>Center</Name>,<Name>Center</Name>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<X_mm>-50.0</X_mm>,<X_mm><FLOAT></X_mm>,"{""FLOAT"": ""-50.0""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Name>Mid_Left</Name>,<Name>Mid_Left</Name>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<X_mm>50.0</X_mm>,<X_mm><FLOAT></X_mm>,"{""FLOAT"": ""50.0""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Name>Mid_Right</Name>,<Name>Mid_Right</Name>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Y_mm>-50.0</Y_mm>,<Y_mm><FLOAT></Y_mm>,"{""FLOAT"": ""-50.0""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Name>Mid_Bottom</Name>,<Name>Mid_Bottom</Name>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Y_mm>50.0</Y_mm>,<Y_mm><FLOAT></Y_mm>,"{""FLOAT"": ""50.0""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Name>Mid_Top</Name>,<Name>Mid_Top</Name>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<X_mm>-100.0</X_mm>,<X_mm><FLOAT></X_mm>,"{""FLOAT"": ""-100.0""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Name>Edge_Left</Name>,<Name>Edge_Left</Name>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<X_mm>100.0</X_mm>,<X_mm><FLOAT></X_mm>,"{""FLOAT"": ""100.0""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Name>Edge_Right</Name>,<Name>Edge_Right</Name>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Y_mm>-100.0</Y_mm>,<Y_mm><FLOAT></Y_mm>,"{""FLOAT"": ""-100.0""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Name>Edge_Bottom</Name>,<Name>Edge_Bottom</Name>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Y_mm>100.0</Y_mm>,<Y_mm><FLOAT></Y_mm>,"{""FLOAT"": ""100.0""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Name>Edge_Top</Name>,<Name>Edge_Top</Name>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<TargetList>,<TargetList>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Target>,<Target>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<TargetName>Poly_CD_H</TargetName>,<TargetName>Poly_<FAB_TOKEN></TargetName>,"{""FAB_TOKEN"": ""CD_H""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<MeasurementType>OCD</MeasurementType>,<MeasurementType>OCD</MeasurementType>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Wavelength_nm>193</Wavelength_nm>,<Wavelength_nm>193</Wavelength_nm>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<NumericalAperture>0.70</NumericalAperture>,<NumericalAperture><FLOAT></NumericalAperture>,"{""FLOAT"": ""0.70""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<ModelName>PolyGate_Model_v2</ModelName>,<ModelName>PolyGate_Model_v2</ModelName>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<FloatingParameters>,<FloatingParameters>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Param>,<Param>,{},0,0
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<Sites>1 2 3 4 5 6 7 8 9</Sites>,<Sites>1 <NUM> <NUM> <NUM> <NUM> <NUM> <NUM> <NUM> 9</Sites>,"{""NUM"": ""8""}",1,1
run_vendor9_metrovision_recipe_details_20260521T041653_42,2026-05-21T04:16:53.833346+00:00,<TargetName>OxideThickness</TargetName>,<TargetName>OxideThickness</TargetName>,{},0,0
