run_id,timestamp_utc,raw,template,variables,parsed,var_count
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.keys.ctrl_job_id: CJOB_SP_001,control_job.keys.ctrl_job_id: <CJOB_ID>,"{""CJOB_ID"": ""CJOB_SP_001""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.keys.equipment_id: EQP_SP_001,control_job.keys.equipment_id: <EQP_ID>,"{""EQP_ID"": ""EQP_SP_001""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.attributes.file_generator_version: VER_PVD_2.8.0,control_job.attributes.file_generator_version: <VERSION>,"{""VERSION"": ""VER_PVD_2.8.0""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.attributes.file_type: Recipe,<FILE_TYPE>,"{""FILE_TYPE"": ""control_job.attributes.file_type: Recipe""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].keys.pr_job_id: PRJOB_SP_001,control_job.process_jobs[0].keys.pr_job_id: <PRJOB_ID>,"{""PRJOB_ID"": ""PRJOB_SP_001""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].keys.recipe_id: RCP_SP_001,control_job.process_jobs[0].keys.recipe_id: <RECIPE_ID>,"{""RECIPE_ID"": ""RCP_SP_001""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].attributes.lot_id: LOT_SP_001,control_job.process_jobs[0].attributes.lot_id: <LOT_ID>,"{""LOT_ID"": ""LOT_SP_001""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].attributes.wafer_size_mm: 300,<WAFER_SIZE_MM>,"{""WAFER_SIZE_MM"": ""control_job.process_jobs[0].attributes.wafer_size_mm: 300""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].attributes.layer_name: TiN_Barrier,<LAYER_NAME>,"{""LAYER_NAME"": ""control_job.process_jobs[0].attributes.layer_name: TiN_Barrier""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].attributes.target_thickness_nm: 15,<TARGET_THICKNESS_NM>,"{""TARGET_THICKNESS_NM"": ""control_job.process_jobs[0].attributes.target_thickness_nm: 15""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[0].keys.module_id: MOD_PVD_001,control_job.process_jobs[0].module_process_reports[0].keys.module_id: <MODULE_ID>,"{""MODULE_ID"": ""MOD_PVD_001""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[0].keys.recipe_step_id: PUMP,<RECIPE_STEP_ID>,"{""RECIPE_STEP_ID"": ""control_job.process_jobs[0].module_process_reports[0].keys.recipe_step_id: PUMP""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[0].keys.wafer_id:,control_job.process_jobs[0].module_process_reports[0].keys.wafer_id:,{},0,0
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[0].attributes.slot_id: None,control_job.process_jobs[0].module_process_reports[0].attributes.slot_id: <LOT_ID>one,"{""LOT_ID"": ""N""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[0].attributes.step_name: Pump Down,<STEP_NAME>,"{""STEP_NAME"": ""control_job.process_jobs[0].module_process_reports[0].attributes.step_name: Pump Down""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[0].attributes.max_time_s: 300,<MAX_TIME_S>,"{""MAX_TIME_S"": ""control_job.process_jobs[0].module_process_reports[0].attributes.max_time_s: 300""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[0].attributes.target_pressure_torr: 5e-08,<TARGET_PRESSURE_TORR>,"{""TARGET_PRESSURE_TORR"": ""control_job.process_jobs[0].module_process_reports[0].attributes.target_pressure_torr: 5e-08""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[0].attributes.heater_on: False,<HEATER_ON>,"{""HEATER_ON"": ""control_job.process_jobs[0].module_process_reports[0].attributes.heater_on: False""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[1].keys.module_id: MOD_PVD_001,control_job.process_jobs[0].module_process_reports[1].keys.module_id: <MODULE_ID>,"{""MODULE_ID"": ""MOD_PVD_001""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[1].keys.recipe_step_id: PREHEAT,<RECIPE_STEP_ID>,"{""RECIPE_STEP_ID"": ""control_job.process_jobs[0].module_process_reports[1].keys.recipe_step_id: PREHEAT""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[1].keys.wafer_id: WFR_SP_001,control_job.process_jobs[0].module_process_reports[1].keys.wafer_id: <WAFER_ID>,"{""WAFER_ID"": ""WFR_SP_001""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[1].attributes.slot_id: SLOT_001,control_job.process_jobs[0].module_process_reports[1].attributes.slot_id: <SLOT_ID>,"{""SLOT_ID"": ""SLOT_001""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[1].attributes.step_name: Substrate Preheat,<STEP_NAME>,"{""STEP_NAME"": ""control_job.process_jobs[0].module_process_reports[1].attributes.step_name: Substrate Preheat""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[1].attributes.max_time_s: 600,<MAX_TIME_S>,"{""MAX_TIME_S"": ""control_job.process_jobs[0].module_process_reports[1].attributes.max_time_s: 600""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[1].attributes.substrate_temp_c: 250,<SUBSTRATE_TEMP_C>,"{""SUBSTRATE_TEMP_C"": ""control_job.process_jobs[0].module_process_reports[1].attributes.substrate_temp_c: 250""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[1].attributes.ar_flow_sccm: 10,<AR_FLOW_SCCM>,"{""AR_FLOW_SCCM"": ""control_job.process_jobs[0].module_process_reports[1].attributes.ar_flow_sccm: 10""}",1,1
run_vendor6_sputterpro_recipe_details_20260521T044926_42,2026-05-21T04:49:50.860506+00:00,control_job.process_jobs[0].module_process_reports[1].attributes.process_pressure_mtorr: 5.0,control_job.process_jobs[0].module_process_reports[1].attributes.process_pressure_mtorr: <FLOAT>,"{""FLOAT"": ""5.0""}",1,1
