run_id,timestamp_utc,raw,template,variables,parsed,var_count
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,[TOOL_IDENTIFICATION],[<FAB_TOKEN>],"{""FAB_TOKEN"": ""TOOL_IDENTIFICATION""}",1,1
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,ToolID              = EQP_CT_001,ToolID = <EQP_ID>,"{""var_0"": ""<EQP_ID>""}",1,1
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,ToolType            = Single_Wafer_Wet_Clean,ToolType = Single_Wafer_Wet_Clean,{},0,0
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,Vendor              = CleanTech Systems,Vendor = CleanTech Systems,{},0,0
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,ProcessType         = Wet_Clean_SC1_SC2_HF,ProcessType = Wet_Clean_SC1_SC2_HF,{},0,0
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,SoftwareVersion     = VER_WC_6.1.3,SoftwareVersion = <VERSION>,"{""var_0"": ""<VERSION>""}",1,1
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,NetworkAddress      = NET_CT_001,NetworkAddress = <NET_ID>,"{""var_0"": ""<NET_ID>""}",1,1
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,ExpirationDate      = 2027-11-30,ExpirationDate = <DATE>,"{""var_0"": ""<DATE>""}",1,1
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,GeneratedBy         = CREATOR_CT_001,GeneratedBy = <CREATOR_ID>,"{""var_0"": ""<CREATOR_ID>""}",1,1
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,GeneratedAt         = 2026-02-18T11:00:00Z,GeneratedAt = <ISO_TS>,"{""var_0"": ""<ISO_TS>""}",1,1
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,[EQUIPMENT_CONSTANTS],[EQU<FAB_TOKEN>],"{""FAB_TOKEN"": ""IPMENT_CONSTANTS""}",1,1
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_001 = NAME_0001 | ml/min | Float | 1500.0 | DIW Rinse Flow Rate,<EC_ID> = <NAME_TOKEN> | ml/min | Float | <FLOAT> | DIW Rinse Flow Rate,"{""EC_ID"": ""CT_EC_001"", ""NAME_TOKEN"": ""NAME_0001"", ""FLOAT"": ""1500.0""}",1,3
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_002 = NAME_0002 | rpm    | Float | 500.0  | Spin Speed - Chemical,<EC_ID> = <NAME_TOKEN> | <*> | Float | <FLOAT> | <*> <*> <*> <*>,"{""EC_ID"": ""CT_EC_002"", ""NAME_TOKEN"": ""NAME_0002"", ""*"": ""Chemical"", ""FLOAT"": ""500.0 ""}",1,4
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_003 = NAME_0003 | rpm    | Float | 2000.0 | Spin Speed - Rinse,<EC_ID> = <NAME_TOKEN> | <*> | Float | <FLOAT> | <*> <*> <*> <*>,"{""EC_ID"": ""CT_EC_003"", ""NAME_TOKEN"": ""NAME_0003"", ""*"": ""Rinse"", ""FLOAT"": ""2000.0""}",1,4
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_004 = NAME_0004 | rpm    | Float | 3000.0 | Spin Speed - Dry,<EC_ID> = <NAME_TOKEN> | <*> | Float | <FLOAT> | <*> <*> <*> <*>,"{""EC_ID"": ""CT_EC_004"", ""NAME_TOKEN"": ""NAME_0004"", ""*"": ""Dry"", ""FLOAT"": ""3000.0""}",1,4
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_005 = NAME_0005 | °C     | Float | 65.0   | SC1 Bath Temperature,<EC_ID> = <NAME_TOKEN> | °C | Float | <FLOAT> | SC1 Bath Temperature,"{""var_0"": ""<EC_ID>"", ""var_1"": ""<NAME_TOKEN>"", ""var_2"": ""<FLOAT>""}",1,3
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_006 = NAME_0006 | °C     | Float | 25.0   | HF Bath Temperature,<EC_ID> = <NAME_TOKEN> | °C | Float | <FLOAT> | <*> Bath Temperature,"{""var_0"": ""<EC_ID>"", ""var_1"": ""<NAME_TOKEN>"", ""var_2"": ""<FLOAT>"", ""var_3"": ""<*>""}",1,4
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_007 = NAME_0007 | %      | Float | 0.5    | HF Concentration,<EC_ID> = <NAME_TOKEN> | % | Float | <FLOAT> | HF Concentration,"{""var_0"": ""<EC_ID>"", ""var_1"": ""<NAME_TOKEN>"", ""var_2"": ""<FLOAT>""}",1,3
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_008 = NAME_0008 | %      | Float | 29.0   | NH4OH Concentration,<EC_ID> = <NAME_TOKEN> | % | Float | <FLOAT> | <*> Concentration,"{""var_0"": ""<EC_ID>"", ""var_1"": ""<NAME_TOKEN>"", ""var_2"": ""<FLOAT>"", ""var_3"": ""<*>""}",1,4
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_009 = NAME_0009 | %      | Float | 30.0   | H2O2 Concentration,<EC_ID> = <NAME_TOKEN> | % | Float | <FLOAT> | <*> Concentration,"{""var_0"": ""<EC_ID>"", ""var_1"": ""<NAME_TOKEN>"", ""var_2"": ""<FLOAT>"", ""var_3"": ""<*>""}",1,4
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_010 = NAME_0010 | s      | Float | 30.0   | Megasonic Duration,<EC_ID> = <NAME_TOKEN> | <*> | Float | <FLOAT> | <*> <*>,"{""EC_ID"": ""CT_EC_010"", ""NAME_TOKEN"": ""NAME_0010"", ""*"": ""Duration"", ""FLOAT"": ""30.0  ""}",1,4
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_011 = NAME_0011 | W      | Float | 600.0  | Megasonic Power,<EC_ID> = <NAME_TOKEN> | <*> | Float | <FLOAT> | <*> <*>,"{""EC_ID"": ""CT_EC_011"", ""NAME_TOKEN"": ""NAME_0011"", ""*"": ""Power"", ""FLOAT"": ""600.0 ""}",1,4
run_vendor8_cleantech_machine_constants_20260521T042136_42,2026-05-21T04:21:36.566630+00:00,CT_EC_012 = NAME_0012 | wafers | Integer | 1000 | DIW Filter Change Interval,<EC_ID> = <NAME_TOKEN> | <*> | <*> | <*> | <*> <*> <*> <*>,"{""EC_ID"": ""CT_EC_012"", ""NAME_TOKEN"": ""NAME_0012"", ""*"": ""Interval""}",1,3
