run_id,timestamp_utc,raw,template,variables,parsed,var_count
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.keys.ctrl_job_id: None,machine_constants.keys.ctrl_job_id: None,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.keys.tool_id: EQP_SP_001,machine_constants.keys.tool_id: <EQP_ID>,"{""EQP_ID"": ""EQP_SP_001""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.keys.date_time: 2026-02-18T10:00:00.000Z,machine_constants.keys.date_time: <DATE>T10:00:<FLOAT>Z,"{""DATE"": ""2026-02-18"", ""FLOAT"": ""00.000""}",1,2
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.vendor: VENDOR_SPUTTERPRO,machine_constants.attributes.vendor: <VENDOR_ID>,"{""VENDOR_ID"": ""VENDOR_SPUTTERPRO""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.file_generator_version: VER_PVD_2.8.0,machine_constants.attributes.file_generator_version: <VERSION>,"{""VERSION"": ""VER_PVD_2.8.0""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.process_type: PVD_Magnetron_Sputter,machine_constants.attributes.process_type: <FAB_TOKEN>agnetron_Sputter,"{""FAB_TOKEN"": ""PVD_M""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.network_address: NET_SP_001,machine_constants.attributes.network_address: <NET_ID>,"{""NET_ID"": ""NET_SP_001""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.expiration_date: 2027-08-31,machine_constants.attributes.expiration_date: <DATE>,"{""DATE"": ""2027-08-31""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.chamber_config: Multi_Target_6,machine_constants.attributes.chamber_config: Multi_Target_6,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[0].name: NAME_0001,machine_constants.attributes.equipment_constants[0].name: <NAME_TOKEN>,"{""NAME_TOKEN"": ""NAME_0001""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[0].constant_id: SP_EC_001,machine_constants.attributes.equipment_constants[0].constant_id: <EC_ID>,"{""EC_ID"": ""SP_EC_001""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[0].units: W,machine_constants.attributes.equipment_constants[0].units: W,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[0].data_type: Float,machine_constants.attributes.equipment_constants[0].data_type: Float,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[0].value: 5000.0,machine_constants.attributes.equipment_constants[0].value: <FLOAT>,"{""FLOAT"": ""5000.0""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[0].description: DC Power Supply Maximum (Target 1),machine_constants.attributes.equipment_constants[0].description: DC Power Supply Maximum (Target 1),{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[1].name: NAME_0002,machine_constants.attributes.equipment_constants[1].name: <NAME_TOKEN>,"{""NAME_TOKEN"": ""NAME_0002""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[1].constant_id: SP_EC_002,machine_constants.attributes.equipment_constants[1].constant_id: <EC_ID>,"{""EC_ID"": ""SP_EC_002""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[1].units: W,machine_constants.attributes.equipment_constants[1].units: W,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[1].data_type: Float,machine_constants.attributes.equipment_constants[1].data_type: Float,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[1].value: 3000.0,machine_constants.attributes.equipment_constants[1].value: <FLOAT>,"{""FLOAT"": ""3000.0""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[1].description: RF Power Supply Maximum (Target 2),machine_constants.attributes.equipment_constants[1].description: RF Power Supply Maximum (Target 2),{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[2].name: NAME_0003,machine_constants.attributes.equipment_constants[2].name: <NAME_TOKEN>,"{""NAME_TOKEN"": ""NAME_0003""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[2].constant_id: SP_EC_003,machine_constants.attributes.equipment_constants[2].constant_id: <EC_ID>,"{""EC_ID"": ""SP_EC_003""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[2].units: mTorr,machine_constants.attributes.equipment_constants[2].units: mTorr,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[2].data_type: Float,machine_constants.attributes.equipment_constants[2].data_type: Float,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[2].value: 3.0,machine_constants.attributes.equipment_constants[2].value: <FLOAT>,"{""FLOAT"": ""3.0""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[2].description: Process Pressure Setpoint,machine_constants.attributes.equipment_constants[2].description: Process Pressure Setpoint,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[3].name: NAME_0004,machine_constants.attributes.equipment_constants[3].name: <NAME_TOKEN>,"{""NAME_TOKEN"": ""NAME_0004""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[3].constant_id: SP_EC_004,machine_constants.attributes.equipment_constants[3].constant_id: <EC_ID>,"{""EC_ID"": ""SP_EC_004""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[3].units: sccm,machine_constants.attributes.equipment_constants[3].units: sccm,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[3].data_type: Float,machine_constants.attributes.equipment_constants[3].data_type: Float,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[3].value: 50.0,machine_constants.attributes.equipment_constants[3].value: <FLOAT>,"{""FLOAT"": ""50.0""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[3].description: Ar Gas Flow Setpoint,machine_constants.attributes.equipment_constants[3].description: Ar Gas Flow Setpoint,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[4].name: NAME_0005,machine_constants.attributes.equipment_constants[4].name: <NAME_TOKEN>,"{""NAME_TOKEN"": ""NAME_0005""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[4].constant_id: SP_EC_005,machine_constants.attributes.equipment_constants[4].constant_id: <EC_ID>,"{""EC_ID"": ""SP_EC_005""}",1,1
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[4].units: sccm,machine_constants.attributes.equipment_constants[4].units: sccm,{},0,0
run_vendor6_sputterpro_machine_constants_20260521T044848_42,2026-05-21T04:49:26.594189+00:00,machine_constants.attributes.equipment_constants[4].data_type: Float,machine_constants.attributes.equipment_constants[4].data_type: Float,{},0,0
