run_id,timestamp_utc,raw,template,variables,parsed,var_count
run_vendor5_ionbeam_machine_constants_20260521T053619_42,2026-05-21T05:36:25.297835+00:00,# ============================================================,# ============================================================,{},0,0
run_vendor5_ionbeam_machine_constants_20260521T053619_42,2026-05-21T05:36:25.297835+00:00,# Machine Constants File - IonBeam Technologies,# <FILE_PATH> <FILE_PATH> <FILE_PATH> - <FILE_PATH> <FILE_PATH>,"{""FILE_PATH"": ""Technologies""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053619_42,2026-05-21T05:36:25.297835+00:00,# ToolID       : EQP_IB_001,# <FILE_PATH> : <EQP_ID>,"{""FILE_PATH"": ""ToolID      "", ""EQP_ID"": ""EQP_IB_001""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T053619_42,2026-05-21T05:36:25.355838+00:00,# ProcessType  : Ion Implantation,# <FILE_PATH> : <FILE_PATH> <FILE_PATH>,"{""FILE_PATH"": ""Implantation""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053619_42,2026-05-21T05:36:25.355838+00:00,# Vendor       : IonBeam Technologies Inc.,# <FILE_PATH> : <FILE_PATH> <FILE_PATH> <FILE_PATH>.,"{""FILE_PATH"": ""Inc""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053619_42,2026-05-21T05:36:25.355838+00:00,# SW_Version   : VER_IB_5.0.2,# <FILE_PATH> : <*>,"{""FILE_PATH"": ""SW_Version  "", ""*"": ""VER_IB_5.0.2""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T053619_42,2026-05-21T05:36:25.418495+00:00,# Network      : NET_IB_001,# <FILE_PATH> : <*>,"{""FILE_PATH"": ""Network     "", ""*"": ""NET_IB_001""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T053619_42,2026-05-21T05:36:25.418495+00:00,# Expiration   : 2027-06-30,# <FILE_PATH> : <*>,"{""FILE_PATH"": ""Expiration  "", ""*"": ""2027-06-30""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T053619_42,2026-05-21T05:36:25.418495+00:00,# Generated    : 2026-02-18T09:00:00Z,# <FILE_PATH> : <*>,"{""FILE_PATH"": ""Generated   "", ""*"": ""2026-02-18T09:00:00Z""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T053619_42,2026-05-21T05:36:25.480956+00:00,[TOOL_INFO],<INI_SECTION>,"{""INI_SECTION"": ""[TOOL_INFO]""}",1,1
