run_id,timestamp_utc,raw,template,variables,parsed,var_count
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.531382+00:00,# ============================================================,# ============================================================,{},0,0
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.531382+00:00,# Machine Constants File - IonBeam Technologies,# Machine Constants File - IonBeam Technologies,{},0,0
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.531382+00:00,# ToolID       : EQP_IB_001,# ToolID : <EQP_ID>,"{""var_0"": ""<EQP_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.592846+00:00,# ProcessType  : Ion Implantation,# ProcessType : Ion Implantation,{},0,0
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.592846+00:00,# Vendor       : IonBeam Technologies Inc.,# Vendor : IonBeam Technologies Inc.,{},0,0
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.592846+00:00,# SW_Version   : VER_IB_5.0.2,# SW_Version : <VERSION>,"{""var_0"": ""<VERSION>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.654994+00:00,# Network      : NET_IB_001,# Network : <NET_ID>,"{""var_0"": ""<NET_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.654994+00:00,# Expiration   : 2027-06-30,# Expiration : <DATE>,"{""var_0"": ""<DATE>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.654994+00:00,# Generated    : 2026-02-18T09:00:00Z,# Generated : <ISO_TS>,"{""var_0"": ""<ISO_TS>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.716515+00:00,[TOOL_INFO],<INI_SECTION>,"{""INI_SECTION"": ""[TOOL_INFO]""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.716515+00:00,TOOL_ID              = EQP_IB_001,TOOL_ID = <EQP_ID>,"{""var_0"": ""<EQP_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.716515+00:00,TOOL_TYPE            = Medium_Current_Implanter,<INI_KV>,"{""INI_KV"": ""TOOL_TYPE            = Medium_Current_Implanter""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.776842+00:00,BEAM_LINE_ID         = BL_001,<INI_KV>,"{""INI_KV"": ""BEAM_LINE_ID         = BL_001""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.776842+00:00,MANUFACTURER_ID      = MFGR_IB_001,MANUFACTURER_ID = <FAB_ID>,"{""var_0"": ""<FAB_ID>""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.776842+00:00,[EQUIPMENT_CONSTANTS],<INI_SECTION>,"{""INI_SECTION"": ""[EQUIPMENT_CONSTANTS]""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.838837+00:00,EC_IB_001_NAME       = NAME_0001,<FAB_ID>_NAME = <NAME_TOKEN>,"{""var_0"": ""<FAB_ID>"", ""var_1"": ""<NAME_TOKEN>""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.838837+00:00,EC_IB_001_CONST_ID   = 31920001,<*> = <*>,"{""*"": ""31920001""}",1,1
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.838837+00:00,EC_IB_001_UNITS      = keV,<FAB_ID>_<INI_KV>,"{""FAB_ID"": ""EC"", ""INI_KV"": ""IB_001_UNITS      = keV""}",1,2
run_vendor5_ionbeam_machine_constants_20260521T053732_42,2026-05-21T05:37:37.900656+00:00,EC_IB_001_DATATYPE   = Float,<FAB_ID>_<INI_KV>,"{""FAB_ID"": ""EC"", ""INI_KV"": ""IB_001_DATATYPE   = Float""}",1,2
